key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2013-03-10 04:12:00.00000063,6.0,2013-03-10 04:12:00 UTC,-74.000405,40.71857,-74.00004,40.726592,1
2014-06-18 07:38:20.0000004,6.5,2014-06-18 07:38:20 UTC,-73.980695,40.742047,-73.97293,40.759006,1
2014-08-01 01:59:00.00000027,14.5,2014-08-01 01:59:00 UTC,-73.97756700000001,40.778957,-73.991272,40.72782,1
2010-01-19 01:10:00.00000012,2.5,2010-01-19 01:10:00 UTC,-73.99871999999999,40.624708,-73.99871999999999,40.624708,1
2009-04-10 17:32:00.000000186,4.1,2009-04-10 17:32:00 UTC,-73.993962,40.735152,-74.00358,40.732207,1
2010-08-21 14:22:57.0000001,13.3,2010-08-21 14:22:57 UTC,-74.005752,40.717735,-73.962639,40.766952,2
2012-12-08 23:27:00.000000232,6.0,2012-12-08 23:27:00 UTC,-74.003502,40.738745,-73.993317,40.752022,3
2013-01-16 16:40:00.000000144,6.5,2013-01-16 16:40:00 UTC,-73.987437,40.738262,-73.975865,40.74594,1
2013-03-25 11:32:32.0000001,12.5,2013-03-25 11:32:32 UTC,-74.00654499999999,40.716519,-73.993427,40.752308,1
2014-05-09 12:55:00.00000069,21.5,2014-05-09 12:55:00 UTC,-73.965747,40.77121,-74.005188,40.729157,1
2010-10-23 18:39:00.000000208,49.57,2010-10-23 18:39:00 UTC,-73.78221500000001,40.644272,-73.782217,40.64427,2
2010-11-13 04:38:00.0000002,38.1,2010-11-13 04:38:00 UTC,-74.00761,40.725875,-73.867393,40.859275,1
2011-07-10 02:08:08.0000002,10.1,2011-07-10 02:08:08 UTC,-73.993027,40.725563,-73.958591,40.717069,1
2010-04-28 18:58:00.00000038,4.5,2010-04-28 18:58:00 UTC,-73.966902,40.76209,-73.972658,40.761098,1
2011-12-17 13:53:00.000000173,5.3,2011-12-17 13:53:00 UTC,-73.98788499999999,40.749152,-73.975165,40.759095,3
2013-10-31 23:44:00.00000045,8.0,2013-10-31 23:44:00 UTC,-74.00497800000001,40.719012,-74.006807,40.706832,1
2009-07-30 21:24:21.0000004,7.7,2009-07-30 21:24:21 UTC,-73.99955600000001,40.738662,-73.97940899999999,40.727603,1
2012-10-01 09:02:00.000000122,7.5,2012-10-01 09:02:00 UTC,-73.986717,40.76152,-73.968675,40.796662,2
2015-03-17 13:30:23.0000005,5.5,2015-03-17 13:30:23 UTC,-73.95622253417969,40.78130722045898,-73.95951080322266,40.77655029296875,1
2009-03-01 18:37:49.0000001,7.7,2009-03-01 18:37:49 UTC,-73.99763100000001,40.724238,-74.009196,40.710869,1
2010-02-12 21:30:03.0000004,8.1,2010-02-12 21:30:03 UTC,-73.978894,40.763859,-73.946947,40.779657,1
2014-07-12 13:17:34.0000001,5.5,2014-07-12 13:17:34 UTC,-73.976995,40.763962,-73.978033,40.757489,1
2015-06-13 07:19:10.0000003,6.5,2015-06-13 07:19:10 UTC,-73.98194122314453,40.74060821533203,-73.99118041992188,40.74890899658203,1
2013-08-06 23:24:46.0000004,4.5,2013-08-06 23:24:46 UTC,-73.99758,40.729132,-73.991998,40.725226,1
2013-09-24 18:23:52.0000004,7.0,2013-09-24 18:23:52 UTC,-73.945542,40.774462,-73.957452,40.783008,1
2014-02-19 12:48:00.00000053,17.5,2014-02-19 12:48:00 UTC,-73.96175699999999,40.76281,-73.999328,40.7493,1
