key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2014-11-22 12:20:00.00000027,5.5,2014-11-22 12:20:00 UTC,-73.953682,40.779247,-73.944,40.791282,2
2009-10-20 23:54:00.00000083,4.1,2009-10-20 23:54:00 UTC,-73.96005500000001,40.76216,-73.95229499999999,40.772953,2
2010-03-27 20:06:00.00000023,6.9,2010-03-27 20:06:00 UTC,-73.98711,40.751837,-73.991817,40.745208,1
2012-06-20 20:45:00.000000192,5.3,2012-06-20 20:45:00 UTC,-73.96770500000001,40.765757,-73.97016500000001,40.75795,1
2014-08-16 23:07:58.0000003,8.5,2014-08-16 23:07:58 UTC,-73.955497,40.779622,-73.945918,40.804537,1
2009-02-01 23:18:00.000000145,9.3,2009-02-01 23:18:00 UTC,-73.97242,40.786097,-74.004142,40.742573,2
2009-06-05 12:13:06.0000006,9.3,2009-06-05 12:13:06 UTC,-73.974532,40.75673,-73.977152,40.772657,1
2010-10-04 20:26:37.0000001,12.1,2010-10-04 20:26:37 UTC,-74.00889699999999,40.719347,-73.983807,40.775435,1
2011-11-14 22:54:00.00000046,5.3,2011-11-14 22:54:00 UTC,-74.005907,40.745658,-73.992398,40.763875,1
2013-02-25 21:18:00.00000060,10.0,2013-02-25 21:18:00 UTC,-74.007992,40.745295,-73.97564799999999,40.74907,5
2013-03-25 19:23:12.0000004,7.0,2013-03-25 19:23:12 UTC,-73.982378,40.768638,-73.994505,40.755911,1
2011-04-22 01:51:00.000000124,5.3,2011-04-22 01:51:00 UTC,-73.99874799999999,40.734675,-73.98564,40.742198,1
2012-10-17 22:33:27.0000006,6.5,2012-10-17 22:33:27 UTC,-73.990504,40.686635,-73.9796,40.677705,1
2013-11-02 20:24:04.0000005,5.5,2013-11-02 20:24:04 UTC,-73.990087,40.746717,-73.991496,40.735604,1
2014-06-17 18:27:00.00000016,29.0,2014-06-17 18:27:00 UTC,-73.979955,40.76066,-73.940125,40.838717,6
2012-03-05 06:33:00.00000048,9.3,2012-03-05 06:33:00 UTC,-73.982473,40.771892,-73.964485,40.806915,3
2010-04-23 16:15:23.0000001,6.9,2010-04-23 16:15:23 UTC,-73.977796,40.751688,-73.994923,40.7281,1
