key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-08-11 12:11:26.0000005,4.9,2010-08-11 12:11:26 UTC,-73.99550699999999,40.739208000000005,-73.98650500000001,40.751418,1
2014-06-04 21:23:19.0000005,17.0,2014-06-04 21:23:19 UTC,-73.988809,40.735158,-73.955515,40.782339,2
2015-05-09 21:37:23.0000008,9.5,2015-05-09 21:37:23 UTC,-74.004638671875,40.74163818359375,-73.99333190917969,40.762203216552734,1
2010-05-07 13:59:00.000000173,8.5,2010-05-07 13:59:00 UTC,-73.97483299999999,40.756832,-73.98125300000001,40.732588,1
2014-05-28 21:28:55.0000001,4.5,2014-05-28 21:28:55 UTC,-73.955703,40.779275,-73.951193,40.772962,1
2010-12-23 09:03:00.00000025,10.5,2010-12-23 09:03:00 UTC,-74.00509,40.722962,-73.980035,40.763357,1
2015-04-23 22:02:57.00000010,37.0,2015-04-23 22:02:57 UTC,-73.94283294677734,40.79019927978516,-73.94078063964845,40.67477035522461,2
2015-02-12 08:08:56.00000014,4.5,2015-02-12 08:08:56 UTC,-73.98178100585938,40.75258255004883,-73.98789978027344,40.74324417114258,1
2013-12-31 12:56:47.0000002,25.0,2013-12-31 12:56:47 UTC,-73.90549,40.757212,-73.996243,40.755824,1
2014-12-31 12:23:00.000000151,6.0,2014-12-31 12:23:00 UTC,-73.999527,40.721782,-73.999262,40.73393,1
2012-11-12 13:50:38.0000002,33.8,2012-11-12 13:50:38 UTC,-73.972705,40.755173,-73.870995,40.77416,2
2015-03-29 01:44:26.0000008,7.0,2015-03-29 01:44:26 UTC,-73.99850463867188,40.71979522705078,-73.98688507080078,40.73322677612305,2
2009-01-16 21:01:00.000000163,20.9,2009-01-16 21:01:00 UTC,-73.989553,40.735977,-73.984373,40.668278,2
2010-01-29 08:14:47.0000001,6.5,2010-01-29 08:14:47 UTC,-73.97393000000001,40.789356,-73.966216,40.807294,1
2010-09-11 09:20:00.00000042,13.3,2010-09-11 09:20:00 UTC,-73.950715,40.779987,-73.98227299999999,40.775062,1
2014-07-09 13:42:00.000000118,13.5,2014-07-09 13:42:00 UTC,-74.00227,40.739987,-73.995102,40.760077,2
2014-06-26 18:55:31.0000001,10.5,2014-06-26 18:55:31 UTC,-73.981783,40.728324,-73.982208,40.747413,1
2011-12-10 08:11:00.0000006,13.3,2011-12-10 08:11:00 UTC,-73.96741800000001,40.756698,-73.96284,40.804312,1
2012-08-19 00:14:00.000000161,5.3,2012-08-19 00:14:00 UTC,-73.99329300000001,40.729532,-73.98283,40.722957,2
2014-06-11 15:38:21.0000005,10.0,2014-06-11 15:38:21 UTC,-73.980091,40.745638,-73.97603000000001,40.758758,2
2009-02-11 17:26:00.000000110,3.3,2009-02-11 17:26:00 UTC,-74.00137,40.731272,-73.996093,40.738568,5
2010-06-07 18:18:00.000000231,15.3,2010-06-07 18:18:00 UTC,-73.977662,40.787163,-73.97575,40.755862,1
2011-05-19 18:27:00.0000003,8.1,2011-05-19 18:27:00 UTC,-73.96793199999999,40.765147,-73.970057,40.784193,1
2014-11-24 03:06:00.00000017,16.0,2014-11-24 03:06:00 UTC,-74.006525,40.744527000000005,-73.951898,40.777815,2
2009-10-31 21:53:46.0000002,11.7,2009-10-31 21:53:46 UTC,-73.94802,40.776407,-73.99407,40.752244,1
2010-05-19 19:47:00.000000258,7.3,2010-05-19 19:47:00 UTC,-74.007552,40.717733,-73.998975,40.744468,1
2009-10-13 21:45:00.000000143,6.1,2009-10-13 21:45:00 UTC,-73.992747,40.742625,-73.978335,40.761745,3
2010-02-08 15:02:14.0000003,5.7,2010-02-08 15:02:14 UTC,-73.99233000000001,40.74964,-73.98505,40.745041,1
2010-06-25 19:54:00.000000175,8.1,2010-06-25 19:54:00 UTC,-73.98599,40.759812,-73.972842,40.755205,3
2011-07-18 21:15:59.0000003,6.9,2011-07-18 21:15:59 UTC,-74.000867,40.727358,-73.979927,40.742988,1
2011-11-09 21:41:00.000000115,4.5,2011-11-09 21:41:00 UTC,-73.973007,40.74425,-73.97556800000001,40.75103,1
2009-02-18 14:56:03.0000003,4.9,2009-02-18 14:56:03 UTC,-73.988924,40.736764,-73.984112,40.730395,1
2011-04-26 22:54:00.000000199,18.9,2011-04-26 22:54:00 UTC,-73.999648,40.728468,-73.915692,40.748303,1
2011-12-29 20:56:00.00000073,6.9,2011-12-29 20:56:00 UTC,-73.991605,40.750223,-73.97981700000001,40.738302,1
2013-05-22 02:12:02.0000001,6.5,2013-05-22 02:12:02 UTC,-73.987122,40.750547,-73.99381600000001,40.76473,1
2010-12-09 15:05:00.00000040,12.1,2010-12-09 15:05:00 UTC,-73.99269,40.734027000000005,-73.966787,40.761458000000005,1
2013-06-23 03:51:55.0000001,31.0,2013-06-23 03:51:55 UTC,-73.948903,40.828863,-73.920859,40.7415,1
2014-07-14 19:10:00.0000008,7.0,2014-07-14 19:10:00 UTC,-73.98772199999999,40.724382,-73.98379,40.73792,1
2009-03-06 19:46:06.0000004,11.5,2009-03-06 19:46:06 UTC,-73.978228,40.729486,-74.00710699999999,40.705438,2
