key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2015-01-17 19:50:47.0000006,11.5,2015-01-17 19:50:47 UTC,-73.99303436279298,40.69291687011719,-73.9627456665039,40.68806457519531,1
2010-03-08 09:34:00.000000146,6.9,2010-03-08 09:34:00 UTC,-73.983925,40.73838,-73.99910799999999,40.738377,1
2011-01-15 14:13:33.0000001,5.3,2011-01-15 14:13:33 UTC,-73.99282,40.740327,-73.980251,40.735198,1
2012-02-18 17:53:40.0000005,8.9,2012-02-18 17:53:40 UTC,-74.007224,40.728267,-73.980726,40.737952,1
2013-04-07 01:04:09.0000001,13.5,2013-04-07 01:04:09 UTC,-73.992277,40.727433000000005,-73.95416999999999,40.770398,1
2010-03-06 08:33:06.0000004,8.1,2010-03-06 08:33:06 UTC,-73.986657,40.721548,-73.990837,40.745632,1
2010-03-09 12:53:41.0000004,7.7,2010-03-09 12:53:41 UTC,-73.954116,40.763925,-73.973013,40.759026,1
2011-04-27 23:27:00.000000231,7.3,2011-04-27 23:27:00 UTC,-73.991763,40.729392,-73.99563,40.746625,5
2013-02-28 23:07:06.0000003,13.5,2013-02-28 23:07:06 UTC,-73.95661,40.771063,-74.001072,40.738104,1
2015-05-21 00:52:28.0000004,21.5,2015-05-21 00:52:28 UTC,-73.95568084716798,40.80413055419922,-73.99777221679686,40.736961364746094,1
2009-08-16 06:57:12.0000001,11.7,2009-08-16 06:57:12 UTC,-73.983014,40.763115,-73.991515,40.749895,2
2009-10-19 12:42:00.00000037,4.5,2009-10-19 12:42:00 UTC,-73.99165500000001,40.738772,-74.00353299999999,40.741047,5
2011-04-23 21:57:00.000000133,49.8,2011-04-23 21:57:00 UTC,0.0,0.0,0.0,0.0,1
2012-04-08 15:08:00.000000110,6.1,2012-04-08 15:08:00 UTC,-73.982865,40.76319,-73.982732,40.760355,2
2012-07-17 08:42:00.0000001,5.3,2012-07-17 08:42:00 UTC,-73.991427,40.747122,-74.001177,40.740042,1
2012-08-31 23:49:00.000000122,13.3,2012-08-31 23:49:00 UTC,-73.994753,40.753642,-74.005643,40.725928,5
2012-11-19 16:39:04.0000003,7.5,2012-11-19 16:39:04 UTC,-74.00152800000001,40.71958,-73.989884,40.726388,1
2013-03-10 00:14:53.0000001,18.5,2013-03-10 00:14:53 UTC,-73.963687,40.757132,-74.005546,40.726114,1
2014-06-08 05:58:00.00000033,7.5,2014-06-08 05:58:00 UTC,-73.98261,40.772242,-74.00264,40.755995,6
2010-10-09 00:57:17.0000003,10.9,2010-10-09 00:57:17 UTC,-73.971059,40.76155,-74.00504699999999,40.739944,1
2011-02-24 16:22:00.00000045,3.3,2011-02-24 16:22:00 UTC,-73.995137,40.744685,-73.98934799999999,40.747882,1
