key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2013-01-03 01:37:00.0000005,22.5,2013-01-03 01:37:00 UTC,0.0,0.0,0.0,0.0,1
2014-06-14 00:03:00.00000015,5.5,2014-06-14 00:03:00 UTC,-73.98209,40.77716,-73.97206,40.79238,5
2013-08-24 07:17:00.00000045,10.5,2013-08-24 07:17:00 UTC,-73.98735699999999,40.7199,-74.005227,40.740977,1
2014-11-05 10:22:00.00000011,18.5,2014-11-05 10:22:00 UTC,-74.01139,40.7021,-73.96977,40.75716,2
2010-07-16 17:47:33.0000002,6.9,2010-07-16 17:47:33 UTC,-73.97066600000001,40.75905,-73.983175,40.747745,1
2009-09-10 21:22:00.0000003,20.9,2009-09-10 21:22:00 UTC,-74.007456,40.705201,-73.907872,40.683647,1
2010-03-25 06:23:53.0000001,4.1,2010-03-25 06:23:53 UTC,-73.98414100000001,40.745613,-73.992204,40.749613,1
2013-12-09 20:27:00.00000085,9.5,2013-12-09 20:27:00 UTC,-73.951313,40.770252,-73.97397,40.78723,2
2009-04-11 12:08:00.00000090,4.5,2009-04-11 12:08:00 UTC,-74.007727,40.747373,-74.004695,40.741928,1
2010-11-22 13:58:00.000000113,10.5,2010-11-22 13:58:00 UTC,-73.948075,40.770392,-73.985675,40.738337,1
2013-10-22 17:38:55.0000001,20.5,2013-10-22 17:38:55 UTC,-73.998612,40.719931,-73.954988,40.777292,1
2015-03-30 20:41:46.0000006,7.0,2015-03-30 20:41:46 UTC,-73.94924926757811,40.78148651123047,-73.953369140625,40.76738357543945,1
2009-04-21 14:31:41.0000002,17.7,2009-04-21 14:31:41 UTC,-73.97670500000001,40.739388,-73.962564,40.804737,2
2011-09-15 21:54:00.00000064,9.3,2011-09-15 21:54:00 UTC,-74.00612199999999,40.706337,-73.99755,40.688115,5
2011-09-24 19:10:28.0000004,18.9,2011-09-24 19:10:28 UTC,-73.981158,40.72089,-73.98736,40.775195,1
2011-12-20 23:12:00.000000119,6.9,2011-12-20 23:12:00 UTC,-74.00591999999999,40.740147,-73.985398,40.7385,5
2012-02-15 09:35:00.000000244,8.1,2012-02-15 09:35:00 UTC,-73.973515,40.763722,-73.988568,40.742117,2
2012-04-06 15:53:00.00000039,5.3,2012-04-06 15:53:00 UTC,-74.00516999999999,40.751497,-73.998452,40.746007,2
