key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-11-08 10:42:00.00000046,17.7,2010-11-08 10:42:00 UTC,-73.958748,40.768848,-73.930063,40.849087,1
2011-03-14 22:43:00.00000095,4.9,2011-03-14 22:43:00 UTC,-73.99355200000001,40.73111,-73.998497,40.7372,5
2009-02-03 09:49:21.0000002,10.1,2009-02-03 09:49:21 UTC,-73.978824,40.772434,-73.967958,40.763359,1
2011-07-11 17:58:07.0000001,8.5,2011-07-11 17:58:07 UTC,-73.995533,40.764723,-73.975887,40.761271,1
2011-07-31 15:00:00.00000044,13.3,2011-07-31 15:00:00 UTC,-73.876395,40.772455,-73.844527,40.72447,5
2012-04-25 06:52:36.0000003,4.1,2012-04-25 06:52:36 UTC,-73.990209,40.757005,-73.97892900000001,40.756673,1
2013-07-20 15:36:00.00000019,15.0,2013-07-20 15:36:00 UTC,-73.962226,40.657036,-73.987647,40.690393,1
2014-03-07 10:19:00.000000165,15.5,2014-03-07 10:19:00 UTC,-73.953937,40.790522,-73.992735,40.761877,1
2010-04-21 09:11:37.0000003,7.3,2010-04-21 09:11:37 UTC,-73.95500799999999,40.777304,-73.972988,40.764496,1
2011-07-27 00:04:00.00000085,49.8,2011-07-27 00:04:00 UTC,-73.786867,40.641507,-73.984113,40.763497,1
2013-10-02 07:57:00.00000078,9.5,2013-10-02 07:57:00 UTC,-73.97636999999999,40.788322,-73.980532,40.763047,2
2014-03-12 22:33:13.0000005,6.0,2014-03-12 22:33:13 UTC,0.0,0.0,0.0,0.0,2
2011-02-28 16:46:38.0000002,4.9,2011-02-28 16:46:38 UTC,-73.954311,40.766119,-73.962303,40.76135,1
2012-08-27 15:30:00.00000054,77.0,2012-08-27 15:30:00 UTC,-73.980407,40.738587,-74.183247,40.688257,1
2010-09-16 10:30:00.000000195,4.5,2010-09-16 10:30:00 UTC,-73.94513,40.781513,-73.952158,40.772078,1
2009-08-11 21:23:10.0000004,7.3,2009-08-11 21:23:10 UTC,-73.972809,40.756566,-73.975511,40.734294,1
2009-10-07 16:48:00.00000038,30.4,2009-10-07 16:48:00 UTC,-73.979867,40.784128,-73.871257,40.774088,5
2009-04-18 18:13:00.00000097,27.3,2009-04-18 18:13:00 UTC,-73.98201999999999,40.778327,-73.982337,40.77752,1
2010-07-09 20:22:17.0000001,11.3,2010-07-09 20:22:17 UTC,-74.006396,40.738746,-73.977728,40.786612,1
2012-12-22 23:56:21.0000001,6.0,2012-12-22 23:56:21 UTC,-73.97414300000001,40.756572,-73.980078,40.755072,1
2013-06-12 06:18:02.0000001,3.0,2013-06-12 06:18:02 UTC,-73.983385,40.744202,-73.983184,40.741327000000005,1
2015-06-04 23:14:46.0000004,11.0,2015-06-04 23:14:46 UTC,-73.96697998046875,40.77250671386719,-73.99132537841797,40.75004959106445,1
2011-03-24 19:37:15.0000005,4.9,2011-03-24 19:37:15 UTC,-73.973295,40.750973,-73.963842,40.761153,2
2013-08-13 09:53:00.00000048,19.5,2013-08-13 09:53:00 UTC,-74.000437,40.762017,-73.999155,40.713737,2
2015-03-09 10:26:43.0000001,6.0,2015-03-09 10:26:43 UTC,-73.96855163574219,40.7673225402832,-73.9577407836914,40.77923202514648,1
2015-06-25 07:48:06.0000005,8.5,2015-06-25 07:48:06 UTC,-73.97898864746094,40.76314163208008,-73.99283599853516,40.75094604492188,1
2012-07-13 14:25:42.0000002,16.5,2012-07-13 14:25:42 UTC,-74.015662,40.704818,-73.992242,40.74263,1
2013-10-02 08:11:38.0000003,17.5,2013-10-02 08:11:38 UTC,-73.968877,40.801192,-73.978831,40.755790000000005,1
2015-01-03 17:30:17.0000008,4.0,2015-01-03 17:30:17 UTC,-73.94740295410156,40.7478141784668,-73.955078125,40.74586868286133,1
2009-10-11 18:28:00.000000129,4.9,2009-10-11 18:28:00 UTC,-73.994385,40.745283,-73.98787800000001,40.749857,5
2010-05-16 14:01:00.000000190,8.1,2010-05-16 14:01:00 UTC,-73.973887,40.784262,-73.961042,40.766773,2
2011-02-06 02:55:48.0000004,12.9,2011-02-06 02:55:48 UTC,-73.962517,40.80499,-73.997475,40.743902,1
2014-02-10 18:59:00.000000115,10.5,2014-02-10 18:59:00 UTC,-73.979863,40.783707,-73.95100500000001,40.782537,5
2011-05-12 23:31:49.0000003,10.9,2011-05-12 23:31:49 UTC,-73.999624,40.733537,-73.980339,40.776137,1
2012-09-03 11:42:01.0000006,14.9,2012-09-03 11:42:01 UTC,-73.936537,40.798849,-73.98666800000001,40.749352,2
2014-01-30 18:21:00.00000071,9.0,2014-01-30 18:21:00 UTC,-73.984573,40.754277,-73.987077,40.771142,1
2015-05-03 20:55:17.0000001,17.5,2015-05-03 20:55:17 UTC,-73.9999771118164,40.71899032592773,-73.98180389404298,40.77270126342773,2
2015-06-02 09:58:13.0000001,9.0,2015-06-02 09:58:13 UTC,-73.9549789428711,40.78350067138672,-73.96876525878906,40.76451873779297,2
2009-03-11 09:24:00.00000055,5.3,2009-03-11 09:24:00 UTC,-73.966072,40.758703,-73.976012,40.756935,5
2010-03-09 23:37:10.0000005,-2.9,2010-03-09 23:37:10 UTC,-73.78945,40.643498,-73.78866500000001,40.641952,1
2010-06-05 11:32:53.0000004,6.1,2010-06-05 11:32:53 UTC,-73.976495,40.74401,-73.993073,40.747686,1
2009-05-06 10:22:00.00000068,7.7,2009-05-06 10:22:00 UTC,-73.972278,40.761607,-73.954413,40.780738,1
2009-12-16 08:12:56.0000002,13.3,2009-12-16 08:12:56 UTC,-73.978321,40.737013,-73.961525,40.779508,1
2009-06-14 21:42:02.0000004,4.5,2009-06-14 21:42:02 UTC,-73.970058,40.759377,-73.96255,40.763273,1
2011-07-31 16:30:29.0000001,6.1,2011-07-31 16:30:29 UTC,-73.982338,40.731495,-73.967663,40.752051,1
2012-05-10 17:01:00.000000127,6.5,2012-05-10 17:01:00 UTC,-73.981948,40.775225,-73.964517,40.772997,1
2013-05-22 21:54:46.0000002,17.0,2013-05-22 21:54:46 UTC,-74.014636,40.709903,-73.98123299999999,40.747234000000006,1
