key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2014-11-12 12:40:29.0000005,10.0,2014-11-12 12:40:29 UTC,-74.002581,40.739572,-73.99458,40.760682,1
2010-06-04 14:49:00.000000100,5.7,2010-06-04 14:49:00 UTC,-73.993452,40.761447,-73.979662,40.759618,5
2010-11-08 20:42:00.00000024,9.7,2010-11-08 20:42:00 UTC,-73.97070500000001,40.761643,-73.99283299999999,40.727647,2
2011-03-09 07:24:34.0000004,14.1,2011-03-09 07:24:34 UTC,-73.974492,40.751369,-74.01058499999999,40.703364,1
2011-08-04 10:38:00.000000142,7.7,2011-08-04 10:38:00 UTC,-73.991607,40.76318,-73.982718,40.76239,2
2009-03-25 00:08:52.0000001,52.0,2009-03-25 00:08:52 UTC,-74.035839,40.74732,-74.035839,40.74732,1
2010-03-22 10:01:00.00000076,11.3,2010-03-22 10:01:00 UTC,-74.00766999999999,40.732177,-73.974663,40.758932,1
2012-03-25 09:22:45.0000001,8.5,2012-03-25 09:22:45 UTC,-73.986681,40.725659,-73.977068,40.754504,1
2012-06-05 09:16:00.000000217,12.9,2012-06-05 09:16:00 UTC,-73.965315,40.790852,-73.978195,40.766375,6
2012-11-06 11:33:14.0000004,9.5,2012-11-06 11:33:14 UTC,-73.972195,40.765883,-73.96794200000001,40.761951,1
2014-05-22 18:30:00.000000217,9.0,2014-05-22 18:30:00 UTC,-73.982272,40.748357,-73.969325,40.763877,1
2014-10-17 08:28:00.00000087,10.0,2014-10-17 08:28:00 UTC,-73.99179699999999,40.735262,-73.975915,40.748697,6
2012-12-06 18:05:00.000000201,35.0,2012-12-06 18:05:00 UTC,-73.95331,40.787772,-73.944352,40.719772,2
2012-12-06 18:05:00.000000215,9.0,2012-12-06 18:05:00 UTC,-73.96083,40.77308,-73.978372,40.774907,1
2014-07-20 12:48:35.0000001,17.0,2014-07-20 12:48:35 UTC,-73.97339000000001,40.743883,-73.954021,40.766063,1
2009-01-25 18:41:00.000000193,6.1,2009-01-25 18:41:00 UTC,-74.00012199999999,40.74308,-74.00615,40.734233,5
2010-03-27 02:26:39.0000001,14.5,2010-03-27 02:26:39 UTC,-73.961598,40.716487,-73.960417,40.674963,2
2011-01-05 17:39:00.00000040,3.7,2011-01-05 17:39:00 UTC,-73.966957,40.761268,-73.967912,40.765535,1
2012-05-11 15:03:53.0000001,32.5,2012-05-11 15:03:53 UTC,-73.872862,40.774105,-73.97059300000001,40.764393,2
2010-01-03 10:20:12.0000005,5.3,2010-01-03 10:20:12 UTC,-73.995083,40.739527,-73.999599,40.726264,3
2012-11-08 21:00:00.00000040,11.5,2012-11-08 21:00:00 UTC,-73.972018,40.750142,-74.006008,40.73622,5
2013-11-23 23:34:03.0000003,4.0,2013-11-23 23:34:03 UTC,-73.993701,40.741569,-73.987999,40.748834,1
2010-06-17 16:12:58.0000001,10.5,2010-06-17 16:12:58 UTC,-73.966473,40.7575,-73.993336,40.745051,1
2012-08-19 19:56:34.0000002,17.7,2012-08-19 19:56:34 UTC,-73.87082,40.773748,-73.808317,40.7003,1
2013-01-17 17:22:00.00000043,8.0,2013-01-17 17:22:00 UTC,0.0,0.0,0.0,0.0,2
2013-05-10 16:39:08.0000001,5.0,2013-05-10 16:39:08 UTC,-73.971696,40.763378,-73.962035,40.776598,1
2013-09-17 04:22:00.0000006,19.0,2013-09-17 04:22:00 UTC,-73.98721,40.729325,-73.931985,40.697207,1
2014-01-06 21:21:00.0000005,8.0,2014-01-06 21:21:00 UTC,-73.98849200000001,40.717977000000005,-73.97818000000001,40.737407,1
2010-09-30 08:38:00.00000021,7.3,2010-09-30 08:38:00 UTC,-73.986588,40.72165,-74.00800500000001,40.717167,2
