key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-11-16 21:46:00.00000076,2.9,2010-11-16 21:46:00 UTC,-74.00569200000001,40.738192,-74.0069,40.740697,1
2010-11-30 11:12:00.00000039,11.3,2010-11-30 11:12:00 UTC,-73.98185500000001,40.749272,-73.958477,40.781308,5
2013-07-16 21:57:11.0000001,11.0,2013-07-16 21:57:11 UTC,-73.984994,40.758642,-73.976371,40.740852,1
2014-07-02 00:01:00.00000086,12.5,2014-07-02 00:01:00 UTC,-74.001712,40.72445,-73.956425,40.715075,1
2015-01-06 18:49:26.0000005,19.5,2015-01-06 18:49:26 UTC,-73.98908233642578,40.75877380371094,-73.92162322998048,40.77644729614258,1
2010-07-17 08:29:56.0000002,7.3,2010-07-17 08:29:56 UTC,-73.776759,40.645103000000006,-73.789754,40.646753,1
2015-01-31 22:50:50.00000010,7.5,2015-01-31 22:50:50 UTC,-73.99298858642578,40.75301361083984,-73.99615478515625,40.74995422363281,1
2010-01-20 09:20:00.000000197,11.3,2010-01-20 09:20:00 UTC,-73.985237,40.744687,-73.956317,40.783377,1
2011-04-08 21:26:02.0000006,6.9,2011-04-08 21:26:02 UTC,-73.980562,40.764079,-74.003592,40.753409000000005,1
2011-04-09 18:04:01.0000001,18.1,2011-04-09 18:04:01 UTC,-74.000685,40.747269,-73.986806,40.701288,3
2011-10-19 07:54:00.00000086,5.7,2011-10-19 07:54:00 UTC,-73.961747,40.776592,-73.95263299999999,40.788502,1
2012-12-08 00:47:00.000000237,19.0,2012-12-08 00:47:00 UTC,-73.978595,40.751557,-73.957035,40.694555,6
2014-04-30 15:08:11.0000003,3.5,2014-04-30 15:08:11 UTC,-73.973644,40.794729,-73.977351,40.789741,3
2009-04-04 20:37:33.0000007,11.0,2009-04-04 20:37:33 UTC,-73.986187,40.766868,-73.973796,40.752743,1
2011-02-15 23:24:33.0000005,5.3,2011-02-15 23:24:33 UTC,-73.987084,40.667841,-73.97986800000001,40.681973,1
2011-07-20 13:39:00.000000181,6.9,2011-07-20 13:39:00 UTC,-73.988132,40.771412,-73.99589499999999,40.753957,1
2012-08-05 18:16:00.000000237,15.3,2012-08-05 18:16:00 UTC,-73.97308000000001,40.793168,-74.003573,40.732092,5
2012-09-25 13:52:00.00000062,12.0,2012-09-25 13:52:00 UTC,-73.789015,40.642305,-73.98348,40.76677,1
2014-04-07 15:08:44.0000001,7.0,2014-04-07 15:08:44 UTC,-73.980417,40.778146,-73.964151,40.777244,1
2015-06-07 04:03:57.0000001,10.5,2015-06-07 04:03:57 UTC,-73.99169921875,40.75986099243164,-73.97212219238281,40.74729919433594,3
2011-08-24 19:55:00.00000025,4.9,2011-08-24 19:55:00 UTC,-73.9641,40.764955,-73.95983199999999,40.777102,3
2012-07-01 18:37:00.000000174,5.7,2012-07-01 18:37:00 UTC,-73.988099,40.739457,-73.991497,40.749859,1
2009-03-09 10:13:31.0000004,6.5,2009-03-09 10:13:31 UTC,-73.982217,40.7769,-73.986402,40.756816,1
2012-04-02 06:24:00.0000001,12.1,2012-04-02 06:24:00 UTC,-73.975123,40.790352,-73.94545,40.840342,1
2010-09-10 17:56:13.0000002,16.9,2010-09-10 17:56:13 UTC,-73.966158,40.758177,-73.990923,40.717273,1
2011-11-25 22:47:33.0000001,8.9,2011-11-25 22:47:33 UTC,-73.9999,40.7386,-73.9718,40.7463,0
2014-02-08 15:23:00.00000052,19.0,2014-02-08 15:23:00 UTC,-74.007357,40.743292,-73.962417,40.779062,1
2009-03-20 17:02:00.000000122,4.9,2009-03-20 17:02:00 UTC,-73.976727,40.765018,-73.982138,40.77504,2
2013-08-16 16:05:00.00000032,23.0,2013-08-16 16:05:00 UTC,-74.00550799999999,40.709047,-73.97106,40.749412,2
2009-09-04 19:15:49.0000004,4.9,2009-09-04 19:15:49 UTC,-73.981738,40.771485,-73.97724000000001,40.781724,1
2010-05-13 14:54:00.000000132,6.1,2010-05-13 14:54:00 UTC,-73.964147,40.773312,-73.95630200000001,40.784093,1
2012-03-12 22:26:00.000000112,8.5,2012-03-12 22:26:00 UTC,-73.984902,40.732555,-73.992357,40.7493,1
2012-11-02 01:08:00.00000070,58.6,2012-11-02 01:08:00 UTC,-73.943975,40.835497,-73.941388,40.834267,1
2012-11-22 16:37:00.00000059,23.5,2012-11-22 16:37:00 UTC,-73.99335,40.725337,-73.9705,40.79027,6
2013-09-21 11:00:35.0000002,10.0,2013-09-21 11:00:35 UTC,-73.938843,40.805061,-73.96430600000001,40.804068,1
2014-02-01 22:16:42.0000002,12.5,2014-02-01 22:16:42 UTC,-73.988644,40.745482,-73.959553,40.764227000000005,1
