key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2011-02-23 19:19:36.0000003,14.5,2011-02-23 19:19:36 UTC,-73.96085,40.806797,-73.98546400000001,40.757476,1
2013-01-20 12:07:00.000000154,15.0,2013-01-20 12:07:00 UTC,-73.986682,40.745357,-74.01429300000001,40.715397,5
2014-04-18 20:11:00.000000264,11.5,2014-04-18 20:11:00 UTC,-73.98994499999999,40.73302,-73.990425,40.756047,1
2009-10-16 06:58:00.00000084,4.1,2009-10-16 06:58:00 UTC,-74.00510799999999,40.718972,-74.00105699999999,40.724127,5
2010-04-19 07:40:37.0000001,5.7,2010-04-19 07:40:37 UTC,-73.95307,40.772643,-73.968812,40.761234,1
2010-05-18 20:42:01.0000001,28.5,2010-05-18 20:42:01 UTC,-73.945624,40.77807,-73.957251,40.672696,2
2012-08-30 03:34:23.0000001,4.1,2012-08-30 03:34:23 UTC,-73.995817,40.767219,-73.98942199999999,40.762994,1
2009-11-21 22:59:00.000000125,6.1,2009-11-21 22:59:00 UTC,0.0,0.0,0.0,0.0,1
2015-04-18 18:34:31.0000005,8.5,2015-04-18 18:34:31 UTC,-74.00982666015625,40.71247482299805,-73.9965286254883,40.73227310180664,1
2010-06-02 09:46:52.0000001,4.1,2010-06-02 09:46:52 UTC,-73.987564,40.763771000000006,-73.994598,40.760134,1
2011-06-07 18:42:00.00000041,5.3,2011-06-07 18:42:00 UTC,-74.001077,40.72586,-74.01056,40.713313,2
2009-12-09 11:05:00.000000186,4.1,2009-12-09 11:05:00 UTC,-73.991182,40.734983,-73.998542,40.728623,1
2010-02-19 11:22:27.0000002,10.9,2010-02-19 11:22:27 UTC,-73.972553,40.754648,-73.996296,40.763741,1
2011-02-26 18:39:00.00000010,9.3,2011-02-26 18:39:00 UTC,-73.989087,40.736433,-73.98073000000001,40.763753,1
2013-08-26 07:29:07.0000002,5.0,2013-08-26 07:29:07 UTC,-73.959509,40.771382,-73.94724699999999,40.771644,1
2013-09-27 10:42:00.00000073,8.0,2013-09-27 10:42:00 UTC,-73.98306,40.76656,-73.981263,40.780873,1
2014-09-16 23:05:00.000000133,12.0,2014-09-16 23:05:00 UTC,-73.98924,40.723040000000005,-73.95538,40.71997,3
2010-06-02 13:47:00.000000100,5.7,2010-06-02 13:47:00 UTC,-73.965118,40.796040000000005,-73.97943000000001,40.781878000000006,1
2011-03-21 23:49:21.0000001,6.9,2011-03-21 23:49:21 UTC,-73.966328,40.753712,-73.951033,40.780087,1
2012-11-05 20:06:50.0000002,10.0,2012-11-05 20:06:50 UTC,-74.004848,40.74198,-73.98253299999999,40.724089,1
2014-12-11 00:02:48.0000004,24.5,2014-12-11 00:02:48 UTC,-74.003462,40.732703,-73.96746999999999,40.673046,2
2015-05-09 18:18:04.0000005,8.0,2015-05-09 18:18:04 UTC,-73.98448181152342,40.72875213623047,-73.9883270263672,40.741249084472656,1
2010-02-09 16:49:00.00000053,5.3,2010-02-09 16:49:00 UTC,-73.978718,40.753688,-73.991698,40.749862,2
2010-06-21 20:08:41.0000007,13.3,2010-06-21 20:08:41 UTC,-73.970936,40.751562,-73.972279,40.791418,4
2011-01-28 06:35:00.00000083,5.3,2011-01-28 06:35:00 UTC,-73.99282,40.743157,-73.985188,40.758257,5
2011-06-05 01:48:08.0000002,4.5,2011-06-05 01:48:08 UTC,-73.98514399999999,40.759919,-73.993377,40.747488,1
2009-03-16 08:02:00.00000055,20.9,2009-03-16 08:02:00 UTC,-73.95509200000001,40.785437,-74.010217,40.702058,1
2009-04-24 21:00:44.0000001,6.1,2009-04-24 21:00:44 UTC,-73.984341,40.740148,-73.985834,40.727814,1
2012-07-04 14:21:34.0000005,6.5,2012-07-04 14:21:34 UTC,-73.993739,40.728621,-74.007345,40.740912,1
2014-12-10 18:04:00.000000167,8.0,2014-12-10 18:04:00 UTC,-73.985175,40.742157,-73.99206,40.747542,1
2009-06-26 13:26:54.0000002,6.1,2009-06-26 13:26:54 UTC,-73.99867900000001,40.762318,-74.008543,40.745353,2
2009-02-16 13:04:00.000000144,5.7,2009-02-16 13:04:00 UTC,-73.98230500000001,40.751552,-73.978922,40.761898,5
2010-03-14 19:09:00.000000155,10.5,2010-03-14 19:09:00 UTC,-73.991167,40.739925,-73.967935,40.759365,1
2014-02-19 18:27:00.00000085,14.0,2014-02-19 18:27:00 UTC,-73.974767,40.750057,-74.004552,40.740832,2
2014-03-29 02:34:48.0000002,24.0,2014-03-29 02:34:48 UTC,-73.962991,40.758371,-73.939642,40.843403,1
2011-06-16 11:45:00.000000202,4.5,2011-06-16 11:45:00 UTC,-73.964552,40.770282,-73.96165500000001,40.776958,5
2012-04-24 11:13:29.0000004,14.1,2012-04-24 11:13:29 UTC,-73.9841,40.755321,-74.01483,40.714198,1
2013-08-07 13:41:00.00000055,14.0,2013-08-07 13:41:00 UTC,0.0,0.0,0.0,0.0,1
2014-02-13 17:40:00.00000088,11.0,2014-02-13 17:40:00 UTC,-73.987645,40.760065,-73.95329,40.790442,1
2010-10-29 08:48:51.0000003,5.7,2010-10-29 08:48:51 UTC,-73.972818,40.744348,-73.97674599999999,40.754898,1
2013-07-18 22:17:00.000000143,16.5,2013-07-18 22:17:00 UTC,-73.99327199999999,40.721837,-73.957388,40.687695,1
2014-06-15 12:23:08.0000003,23.5,2014-06-15 12:23:08 UTC,-74.015688,40.711124,-73.971184,40.755384,3
2015-04-06 20:35:26.0000001,4.0,2015-04-06 20:35:26 UTC,-73.99083709716798,40.73466110229492,-73.9959716796875,40.72631072998047,1
2009-03-08 15:24:00.000000135,16.1,2009-03-08 15:24:00 UTC,-73.979033,40.7853,-73.93893,40.85563,1
