key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-12-18 21:44:46.0000002,6.9,2010-12-18 21:44:46 UTC,0.0,0.0,0.0,0.0,1
2011-06-12 16:22:19.0000001,9.3,2011-06-12 16:22:19 UTC,-73.953775,40.775093,-73.975348,40.758483,1
2014-02-15 21:07:00.00000086,9.0,2014-02-15 21:07:00 UTC,-73.965695,40.754495,-73.98373199999999,40.766020000000005,1
2015-04-27 08:33:49.0000004,7.5,2015-04-27 08:33:49 UTC,-74.0054702758789,40.74584197998047,-73.9926986694336,40.75493240356445,2
2010-04-11 00:17:00.00000079,6.1,2010-04-11 00:17:00 UTC,-73.993662,40.741673,-73.983818,40.760507,3
2011-10-28 09:26:13.0000003,31.7,2011-10-28 09:26:13 UTC,-73.98432700000001,40.757427,-73.870809,40.77413,1
2010-03-10 23:11:00.00000074,6.5,2010-03-10 23:11:00 UTC,0.0,0.0,0.0,0.0,1
2012-10-02 09:13:00.00000034,15.0,2012-10-02 09:13:00 UTC,-73.951047,40.785795,-73.97574,40.752027000000005,3
2013-09-29 19:43:00.00000071,10.0,2013-09-29 19:43:00 UTC,-73.97939699999999,40.746417,-74.008,40.738152,2
2014-06-13 09:08:01.0000001,15.0,2014-06-13 09:08:01 UTC,-73.96170699999999,40.76014,-73.980497,40.754524,1
2012-10-13 22:20:00.000000178,12.5,2012-10-13 22:20:00 UTC,-73.991702,40.722375,-73.992687,40.689847,5
2015-05-21 09:16:22.0000005,22.5,2015-05-21 09:16:22 UTC,-73.98741912841797,40.72461318969727,-73.9538345336914,40.79069900512695,1
2009-05-11 18:29:05.0000006,4.1,2009-05-11 18:29:05 UTC,-73.96249,40.766942,-73.956317,40.776089,1
2010-02-02 14:54:44.0000003,3.7,2010-02-02 14:54:44 UTC,-73.95439499999999,40.778191,-73.957024,40.783376,1
2015-05-16 15:13:35.0000005,4.5,2015-05-16 15:13:35 UTC,-73.95271301269531,40.776611328125,-73.95922088623048,40.76748275756836,1
2009-09-17 11:03:16.0000002,4.1,2009-09-17 11:03:16 UTC,-73.977901,40.754984,-73.971683,40.76279,1
2015-04-23 18:42:29.0000005,9.0,2015-04-23 18:42:29 UTC,-73.96878814697266,40.75447082519531,-73.9730453491211,40.76428604125977,5
2010-04-28 08:14:00.00000020,14.1,2010-04-28 08:14:00 UTC,-73.97046999999999,40.7966,-73.972123,40.796907,1
2012-03-31 15:59:00.000000178,6.9,2012-03-31 15:59:00 UTC,-74.00522,40.736035,-74.000947,40.724187,1
2012-08-19 12:08:36.0000001,49.8,2012-08-19 12:08:36 UTC,-73.77703299999999,40.645357,-73.95047,40.7776,1
2012-08-21 20:53:00.00000093,85.5,2012-08-21 20:53:00 UTC,-73.97886,40.752523,-74.18395500000001,40.691392,1
2015-05-31 09:35:57.0000004,5.5,2015-05-31 09:35:57 UTC,-74.00914001464845,40.726016998291016,-74.00800323486328,40.739402770996094,2
2010-07-19 17:39:00.00000045,6.9,2010-07-19 17:39:00 UTC,-74.002178,40.751328,-74.006167,40.751962,1
2009-11-14 22:38:00.000000234,12.1,2009-11-14 22:38:00 UTC,-73.993063,40.692843,-73.958718,40.712773,1
2009-11-28 11:33:00.000000147,4.9,2009-11-28 11:33:00 UTC,-73.963268,40.758515,-73.97325699999999,40.758907,1
2010-09-05 18:01:12.0000004,5.7,2010-09-05 18:01:12 UTC,-73.98145600000001,40.773774,-73.962087,40.770509,2
2011-03-05 08:13:24.0000003,5.3,2011-03-05 08:13:24 UTC,-73.978137,40.757831,-73.990629,40.740238,1
2011-11-07 23:12:01.0000004,10.9,2011-11-07 23:12:01 UTC,-73.98396600000001,40.721347,-73.959959,40.762514,1
2012-06-26 04:16:31.0000001,4.9,2012-06-26 04:16:31 UTC,-73.986363,40.751528,-73.96984499999999,40.750363,1
2013-04-24 20:10:13.0000003,6.5,2013-04-24 20:10:13 UTC,-73.98216500000001,40.778627,-73.989561,40.77133,1
