key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-05-21 08:35:00.0000004,13.7,2010-05-21 08:35:00 UTC,-73.99212800000001,40.739535,-73.95814,40.768797,3
2011-10-16 22:37:25.0000001,10.5,2011-10-16 22:37:25 UTC,-73.997265,40.719963,-73.994268,40.754212,1
2012-03-07 11:26:12.0000008,5.7,2012-03-07 11:26:12 UTC,-73.95387099999999,40.766331,-73.96246500000001,40.774757,1
2013-08-24 17:07:00.00000090,9.0,2013-08-24 17:07:00 UTC,-73.993372,40.736177000000005,-73.978277,40.75786,2
2014-02-06 11:17:00.00000070,22.5,2014-02-06 11:17:00 UTC,-73.98071,40.782635,-74.00204000000001,40.719425,1
2014-02-06 11:17:00.00000089,7.5,2014-02-06 11:17:00 UTC,-73.954463,40.769887,-73.96162700000001,40.77936,1
2011-04-20 18:51:56.0000004,14.1,2011-04-20 18:51:56 UTC,-73.992131,40.724066,-73.98057,40.762877,1
2012-05-03 21:28:00.000000148,9.3,2012-05-03 21:28:00 UTC,-73.97210799999999,40.759308,-73.999263,40.761322,1
2014-02-22 18:41:34.0000001,4.0,2014-02-22 18:41:34 UTC,-73.99036600000001,40.757343,-73.985373,40.760604,1
2014-10-03 16:31:00.00000065,5.5,2014-10-03 16:31:00 UTC,-73.99223,40.725887,-73.993782,40.735277,1
2009-05-18 12:30:00.00000071,9.3,2009-05-18 12:30:00 UTC,-73.975782,40.74727,-73.96611,40.762933,1
2010-06-26 09:59:00.00000052,7.3,2010-06-26 09:59:00 UTC,-73.999627,40.743547,-73.98926999999999,40.756862,2
2013-06-20 12:36:08.0000001,4.5,2013-06-20 12:36:08 UTC,-73.988446,40.770843,-73.985985,40.777708,1
2013-09-12 11:32:00.00000059,13.0,2013-09-12 11:32:00 UTC,-73.98206,40.772705,-73.956213,40.771777,1
2010-04-10 16:56:00.000000115,5.7,2010-04-10 16:56:00 UTC,-73.966422,40.767587,-73.973363,40.75827,2
2014-11-15 13:12:56.0000004,8.0,2014-11-15 13:12:56 UTC,-74.005382,40.749044,-73.99412,40.761185,1
2015-05-20 20:29:35.0000004,20.5,2015-05-20 20:29:35 UTC,-74.0115966796875,40.70290756225585,-73.97222900390625,40.763145446777344,2
2011-10-16 11:37:46.0000007,9.3,2011-10-16 11:37:46 UTC,-73.9927,40.7372,-73.9683,40.7624,1
2011-10-21 08:18:49.0000002,8.5,2011-10-21 08:18:49 UTC,-73.990387,40.73118,-74.0021,40.70805,2
2012-03-24 22:13:00.00000074,8.1,2012-03-24 22:13:00 UTC,-73.990138,40.740232,-73.99523,40.718407,1
2013-12-09 09:16:00.00000083,5.0,2013-12-09 09:16:00 UTC,-73.98061700000001,40.74487,-73.98711,40.749577,5
2009-01-16 05:58:00.00000031,5.3,2009-01-16 05:58:00 UTC,-73.99201,40.755538,-73.99795999999999,40.755995,5
2010-04-21 13:39:00.000000112,5.3,2010-04-21 13:39:00 UTC,-73.988323,40.722913,-74.002315,40.729572,1
2011-07-01 08:24:00.000000121,6.9,2011-07-01 08:24:00 UTC,-73.982628,40.771032,-73.984127,40.748062,2
2014-10-21 07:04:06.0000003,8.5,2014-10-21 07:04:06 UTC,-73.948403,40.78258,-73.968905,40.787675,1
2012-07-02 08:43:33.0000003,6.5,2012-07-02 08:43:33 UTC,-73.975256,40.756147,-73.960543,40.775509,1
2012-09-15 02:17:00.00000075,29.0,2012-09-15 02:17:00 UTC,-74.00324,40.733577,-73.94855,40.723342,1
2014-01-29 22:41:00.000000131,21.0,2014-01-29 22:41:00 UTC,-73.978553,40.766717,-74.016195,40.711052,6
2009-01-02 10:13:46.0000001,14.5,2009-01-02 10:13:46 UTC,-73.94704300000001,40.780107,-73.989034,40.751587,2
2009-09-12 10:56:00.000000121,32.9,2009-09-12 10:56:00 UTC,-73.982762,40.769003000000005,-73.87262,40.774533,1
2011-05-17 07:53:19.0000004,6.1,2011-05-17 07:53:19 UTC,-73.97829200000001,40.782962,-73.961085,40.806684,1
2013-11-07 10:19:35.0000001,13.0,2013-11-07 10:19:35 UTC,-73.985802,40.777477000000005,-73.987414,40.754369,1
2014-07-11 12:24:43.0000004,15.0,2014-07-11 12:24:43 UTC,-73.9942,40.751005,-73.97559,40.759188,1
2010-02-03 14:33:29.0000001,4.9,2010-02-03 14:33:29 UTC,-73.968848,40.759129,-73.976118,40.765747,1
2010-11-11 21:18:00.00000079,8.9,2010-11-11 21:18:00 UTC,-73.981872,40.760252,-74.00223199999999,40.740567,5
2012-04-05 20:19:03.0000001,8.1,2012-04-05 20:19:03 UTC,-73.993127,40.736777,-74.010699,40.720116,1
2013-04-30 16:25:36.0000001,6.0,2013-04-30 16:25:36 UTC,-73.986575,40.75505,-73.980971,40.765857,1
2014-05-12 23:31:00.00000042,57.33,2014-05-12 23:31:00 UTC,-73.79025,40.643705,-74.00227,40.734542,1
2014-05-20 13:15:00.000000187,8.0,2014-05-20 13:15:00 UTC,-73.974292,40.793455,-73.978205,40.778272,1
2009-11-28 17:12:00.00000014,8.5,2009-11-28 17:12:00 UTC,-73.959937,40.780397,-73.974948,40.798193,1
2010-01-31 15:21:08.0000002,8.9,2010-01-31 15:21:08 UTC,-73.976061,40.75818,-73.948436,40.78255,1
2010-08-06 09:29:00.000000182,10.5,2010-08-06 09:29:00 UTC,-73.96500999999999,40.769925,-73.968125,40.778048,5
